Date,AAL,AZN,BATS.L,BHP,BP,CRH,DGE,EXPN.L,GSK,HSBA.L,LSE,NG,PRU,RB.L,RDS-B,RDSA.AS,REL.L,RIO,ULVR.L,VOD
2014-06-20,41.9991340637207,27.800132751464844,2619.166748046875,48.524925231933594,34.564971923828125,23.750104904174805,927.1400146484375,889.4146728515625,39.45848083496094,422.7812194824219,0.0020000000949949026,4.380000114440918,72.14789581298828,4400.5341796875,59.234825134277344,20.360462188720703,818.0704956054688,34.606719970703125,2185.470947265625,22.791236877441406
2014-06-23,41.820011138916016,27.405982971191406,2581.656982421875,49.45315170288086,34.75489807128906,23.017499923706055,925.4000244140625,883.662109375,38.97373962402344,420.7001647949219,0.0020000000949949026,4.269999980926514,71.68854522705078,4350.42724609375,59.49468231201172,20.350433349609375,814.6493530273438,35.244659423828125,2183.030517578125,22.78422737121582
2014-06-24,40.70757293701172,27.126035690307617,2592.94580078125,48.58204650878906,34.60427474975586,22.66823387145996,922.3900146484375,876.5823364257812,38.86521530151367,420.0062561035156,0.0020000000949949026,4.039999961853027,70.85697937011719,4346.2587890625,58.81768798828125,20.31700897216797,808.2348022460938,34.40283966064453,2195.230712890625,22.419904708862305
2014-06-25,41.39577865600586,27.372827529907227,2565.268310546875,48.56061935424805,34.460201263427734,22.293413162231445,933.1300048828125,870.4320068359375,38.64817810058594,417.36993408203125,0.0020000000949949026,4.110000133514404,70.66693115234375,4279.451171875,58.63302993774414,19.992767333984375,800.1096801757812,34.764564514160156,2162.697265625,22.672130584716797
2014-06-26,41.9991340637207,27.30652618408203,2545.602783203125,49.00331115722656,34.54533004760742,22.327484130859375,934.510009765625,878.0712890625,38.82903289794922,412.51348876953125,0.0020000000949949026,4.130000114440918,70.59563446044922,4200.126953125,59.11856460571289,20.093048095703125,806.0966186523438,35.37620162963867,2148.056396484375,23.253643035888672
2014-06-27,41.480621337890625,27.295475006103516,2531.76416015625,49.188961029052734,34.44710159301758,22.25082015991211,933.469970703125,885.710693359375,38.90862274169922,414.1785583496094,0.0020000000949949026,4.070000171661377,70.47682189941406,4250.22509765625,59.55622863769531,20.166584014892578,800.1096801757812,35.13943862915039,2145.616455078125,23.421794891357422
2014-06-30,40.50016403198242,27.372827529907227,2533.220703125,48.87478256225586,34.54533004760742,22.020811080932617,931.5800170898438,887.9574584960938,38.69157028198242,411.3341979980469,0.0020000000949949026,4.210000038146973,70.30261993408203,4258.57958984375,59.501522064208984,20.216726303100586,803.9584350585938,35.69845199584961,2156.18994140625,23.39377212524414
2014-07-01,41.34864044189453,27.553327560424805,2566.72509765625,49.41030502319336,34.70904541015625,22.548973083496094,944.9000244140625,885.710693359375,39.20524978637695,415.0111999511719,0.0020000000949949026,4.130000114440918,71.41136932373047,4266.92578125,59.904991149902344,20.30029296875,805.6689453125,36.09306335449219,2161.883544921875,23.49185562133789
2014-07-02,39.54800796508789,28.10955810546875,2572.18798828125,50.117183685302734,34.957916259765625,22.327484130859375,952.010009765625,886.159912109375,39.28483581542969,417.16180419921875,0.0020000000949949026,4.239999771118164,71.3479995727539,4229.353515625,60.12382125854492,20.41729164123535,801.8202514648438,36.763885498046875,2162.697265625,23.435808181762695
2014-07-03,39.236907958984375,27.862751007080078,2610.426513671875,50.75980758666992,34.80729293823242,22.804529190063477,953.0700073242188,901.4385986328125,39.444000244140625,421.1855773925781,0.0020000000949949026,4.380000114440918,72.47259521484375,4300.3310546875,59.904991149902344,20.253496170043945,812.5111083984375,37.270286560058594,2178.150634765625,23.6810245513916
2014-07-04,,,2624.265380859375,,,,,917.6160278320312,,421.32440185546875,,,,4279.451171875,,20.380521774291992,812.08349609375,,2173.2705078125,
2014-07-07,37.80393600463867,27.943790435791016,2603.871337890625,50.50989532470703,34.460201263427734,22.446748733520508,942.030029296875,904.1347045898438,39.14737319946289,418.54925537109375,0.0020000000949949026,4.150000095367432,71.67269897460938,4266.92578125,59.6314582824707,20.19666862487793,809.0901489257812,36.9085693359375,2161.883544921875,23.449825286865234
2014-07-08,37.954776763916016,27.505443572998047,2589.66845703125,50.21715545654297,34.30302810668945,22.08896255493164,932.47998046875,895.5967407226562,38.604766845703125,412.4442138671875,0.0020000000949949026,4.25,70.78571319580078,4212.6513671875,59.29637908935547,20.0997314453125,797.5438842773438,36.85595703125,2159.443359375,22.81926155090332
2014-07-09,39.585723876953125,27.64173698425293,2583.842041015625,50.331398010253906,34.263736724853516,22.35304069519043,932.4099731445312,896.046142578125,38.97373962402344,413.8317565917969,0.0020000000949949026,4.25,70.95995330810547,4191.78125,59.61094284057617,20.0997314453125,789.8464965820312,36.91515350341797,2144.803466796875,22.91734504699707
2014-07-10,40.368186950683594,27.523866653442383,2564.539794921875,49.810157775878906,33.923187255859375,22.012296676635742,932.739990234375,901.4385986328125,39.35718536376953,408.6284484863281,0.0020000000949949026,4.070000171661377,70.3184585571289,4145.01513671875,58.858699798583984,19.92925262451172,784.287109375,36.27720642089844,2113.083251953125,22.728179931640625
2014-07-11,40.42476272583008,27.446508407592773,2569.638671875,50.45991134643555,33.798770904541016,21.82488441467285,932.489990234375,917.6160278320312,38.85798645019531,410.9178161621094,0.0020000000949949026,4.079999923706055,71.05496978759766,4175.07763671875,59.351078033447266,20.09638786315918,785.5700073242188,36.27720642089844,2132.602783203125,22.798242568969727
2014-07-14,40.51902389526367,27.57543182373047,2618.80224609375,50.988304138183594,33.818416595458984,22.04636573791504,943.3200073242188,931.09716796875,38.76393508911133,415.8437194824219,0.004000000189989805,3.9700000286102295,71.75981903076172,4233.53125,59.41262435913086,20.17327117919922,794.9781494140625,36.632354736328125,2151.309814453125,23.057472229003906
2014-07-15,41.19780731201172,27.63068962097168,2572.55224609375,51.116817474365234,33.85770797729492,21.875993728637695,933.1300048828125,924.805908203125,38.57583236694336,413.90106201171875,0.004000000189989805,3.8299999237060547,71.7835693359375,4175.07763671875,59.351078033447266,20.20335578918457,790.70166015625,37.053260803222656,2124.46923828125,23.39377212524414
2014-07-16,40.99039840698242,27.45018768310547,2555.435546875,52.08788299560547,34.23754119873047,22.029329299926758,933.8499755859375,923.0084228515625,38.56858444213867,419.7980651855469,0.0020000000949949026,3.890000104904175,71.94990539550781,4200.126953125,59.77505111694336,20.500858306884766,798.8267822265625,37.750396728515625,2148.056396484375,23.50587272644043
2014-07-17,39.31232452392578,26.868183135986328,2574.736572265625,51.03114318847656,33.31414794921875,21.373390197753906,925.47998046875,923.9071044921875,38.402191162109375,415.70489501953125,0.004000000189989805,4.050000190734863,70.73818969726562,4179.248046875,59.12538146972656,20.410608291625977,797.5438842773438,37.08614730834961,2148.056396484375,23.22562026977539
2014-07-18,40.46246337890625,27.45018768310547,2572.55224609375,51.45954513549805,33.22246551513672,21.697099685668945,937.25,928.40087890625,38.86521530151367,415.70489501953125,0.004000000189989805,4.079999923706055,71.86277770996094,4204.3037109375,59.0501708984375,20.350433349609375,798.399169921875,37.16506576538086,2140.73681640625,23.39377212524414
2014-07-21,40.04765701293945,27.63068962097168,2549.244873046875,51.45954513549805,33.215911865234375,21.373390197753906,936.469970703125,922.1096801757812,38.6264762878418,414.2479553222656,0.0020000000949949026,4.059999942779541,71.53807830810547,4187.60302734375,59.05703353881836,20.270206451416016,793.2673950195312,37.1256103515625,2148.86962890625,23.169572830200195
2014-07-22,39.95337677001953,27.682262420654297,2570.002685546875,52.330657958984375,33.379634857177734,21.347835540771484,942.2999877929688,932.89453125,38.503482818603516,419.65936279296875,0.0020000000949949026,3.9100000858306885,71.87862396240234,4250.22509765625,59.29637908935547,20.460744857788086,797.9715576171875,37.82273864746094,2186.283447265625,23.344728469848633
2014-07-23,40.84898376464844,27.604900360107422,2585.662353515625,52.359214782714844,33.523704528808594,21.364871978759766,944.0900268554688,924.805908203125,36.20283126831055,421.32440185546875,0.004999999888241291,3.950000047683716,71.5143051147461,4279.451171875,59.51519775390625,20.50419807434082,803.1032104492188,38.118690490722656,2182.2177734375,23.53389549255371
2014-07-24,39.74597930908203,27.45018768310547,2590.7607421875,52.359214782714844,33.654693603515625,21.075241088867188,940.010009765625,933.7933959960938,36.23176574707031,430.8289794921875,0.004000000189989805,3.759999990463257,71.13418579101562,4287.80517578125,59.508358001708984,20.530942916870117,838.16943359375,38.42121505737305,2165.950439453125,23.477848052978516
2014-07-25,39.293460845947266,27.435457229614258,2578.0146484375,52.287818908691406,33.34688186645508,21.04116439819336,935.5700073242188,926.6033935546875,35.16100311279297,431.3146057128906,0.0020000000949949026,3.930000066757202,70.42140197753906,4233.53125,59.05703353881836,20.410608291625977,828.333740234375,38.30284118652344,2130.976318359375,23.933250427246094
2014-07-28,37.98304748535156,27.21812629699707,2583.842041015625,52.23069381713867,33.163516998291016,20.870790481567383,931.7999877929688,924.805908203125,34.87161636352539,437.6972351074219,0.004999999888241291,3.9200000762939453,70.46892547607422,4346.2587890625,58.62620544433594,20.347087860107422,826.6232299804688,38.5067138671875,2139.110107421875,24.04534912109375
2014-07-29,37.266578674316406,26.930803298950195,2598.40869140625,52.48060989379883,32.07640838623047,21.092273712158203,932.47998046875,930.1983642578125,34.74862289428711,442.2760925292969,0.0020000000949949026,3.9800000190734863,69.3284912109375,4358.78271484375,58.7424430847168,20.397232055664062,830.4718627929688,38.73032760620117,2148.056396484375,24.143436431884766
2014-07-30,37.285430908203125,26.960269927978516,2566.361328125,51.638057708740234,32.443145751953125,20.802640914916992,940.8800048828125,927.5022583007812,35.066959381103516,445.05120849609375,0.0020000000949949026,3.869999885559082,70.61148834228516,4421.404296875,57.730350494384766,20.11978530883789,827.0508422851562,38.348876953125,2115.5224609375,24.066364288330078
2014-07-31,36.71834945678711,26.81292724609375,2536.86279296875,50.75980758666992,32.06986618041992,20.010400772094727,922.510009765625,914.02099609375,34.99460983276367,441.5130920410156,0.00800000037997961,3.759999990463257,68.87706756591797,4379.6533203125,58.90656661987305,20.591108322143555,816.3599853515625,37.67805480957031,2090.30859375,23.274667739868164
2014-08-01,37.26652908325195,26.739253997802734,2508.0927734375,50.659847259521484,32.08951187133789,20.052997589111328,923.0,906.8311157226562,34.74862289428711,436.5872802734375,0.0020000000949949026,3.700000047683716,67.99006652832031,4354.60546875,58.448394775390625,20.19666862487793,809.9453735351562,37.25056838989258,2087.868408203125,23.02243995666504
2014-08-04,36.04730224609375,27.144451141357422,2489.155029296875,51.37386703491211,32.30562210083008,20.061513900756836,924.8400268554688,905.9323120117188,35.11036682128906,440.54168701171875,0.0020000000949949026,3.4800000190734863,68.18016052246094,4300.3310546875,58.9818000793457,20.270206451416016,806.5242919921875,37.776702880859375,2067.534912109375,23.24664306640625
2014-08-05,35.13998031616211,26.67295265197754,2509.18505859375,50.37424087524414,31.807905197143555,19.720766067504883,913.0800170898438,909.5272827148438,35.21889114379883,439.8479309082031,0.004000000189989805,3.690000057220459,67.910888671875,4333.72607421875,58.90656661987305,20.510889053344727,813.3665161132812,37.230838775634766,2083.80126953125,23.036457061767578
2014-08-06,35.404605865478516,26.120412826538086,2510.6416015625,51.331031799316406,31.718416213989258,19.669654846191406,905.469970703125,898.7423706054688,34.98293685913086,438.5298156738281,0.0020000000949949026,3.740000009536743,68.56029510498047,4301.09765625,58.78348159790039,20.447372436523438,808.1968994140625,37.59913635253906,2092.443115234375,23.302688598632812
2014-08-07,34.83753967285156,25.788888931274414,2488.4267578125,50.48847579956055,31.393613815307617,19.345945358276367,890.8200073242188,900.5399169921875,33.9857292175293,436.1709899902344,0.004000000189989805,3.8399999141693115,68.43358612060547,4330.673828125,58.13383102416992,20.256839752197266,808.1968994140625,37.5465202331543,2103.109619140625,22.910343170166016
2014-08-08,35.13998031616211,25.228975296020508,2489.519775390625,50.7241096496582,31.420124053955078,19.49928092956543,896.8400268554688,899.6411743164062,34.15437698364258,435.3385009765625,0.0020000000949949026,3.690000057220459,69.31263732910156,4263.0751953125,57.96970748901367,19.91253662109375,804.3195190429688,37.803009033203125,2089.160400390625,22.5460205078125
2014-08-11,35.886634826660156,25.53103256225586,2511.734375,50.909759521484375,31.446640014648438,19.50780487060547,894.25,908.6285400390625,34.16170883178711,434.2284240722656,0.0020000000949949026,3.799999952316284,69.05130004882812,4296.8779296875,58.017547607421875,20.12981605529785,823.2750244140625,38.83555221557617,2103.109619140625,22.686145782470703
2014-08-12,35.461326599121094,25.494197845458984,2511.369873046875,51.03828048706055,31.446640014648438,19.686689376831055,891.3300170898438,912.2235107421875,34.17636489868164,437.14227294921875,0.0020000000949949026,3.869999885559082,69.25720977783203,4339.12939453125,57.52520751953125,19.9693660736084,823.7058715820312,38.92104721069336,2096.545166015625,22.82626724243164
2014-08-13,36.02840042114258,25.565109252929688,2533.584716796875,50.82406234741211,31.24114418029785,19.87410545349121,901.5700073242188,915.8185424804688,34.15437698364258,442.8312683105469,0.0020000000949949026,3.8299999237060547,69.55023193359375,4389.8271484375,57.41453552246094,20.008756637573242,828.4447631835938,38.43172073364258,2120.341552734375,23.07148551940918
2014-08-14,37.39883804321289,25.617359161376953,2550.336669921875,50.80265426635742,31.42674446105957,20.291519165039062,913.9199829101562,918.5146484375,34.47700119018555,451.9195861816406,0.0020000000949949026,3.7799999713897705,70.05709838867188,4440.52392578125,57.608192443847656,20.083194732666016,830.5988159179688,37.9102897644043,2126.906005859375,22.938364028930664
2014-08-15,37.0396842956543,25.580034255981445,2563.08349609375,51.730873107910156,31.413497924804688,20.248924255371094,915.3800048828125,927.5022583007812,34.36701202392578,446.4387512207031,0.004000000189989805,3.7799999713897705,69.58192443847656,4470.099609375,57.87098693847656,20.079814910888672,828.8756103515625,38.32475280761719,2132.650634765625,23.218618392944336
2014-08-18,38.42903518676758,26.22942352294922,2586.026611328125,51.95222854614258,31.751562118530273,20.68337631225586,921.77001953125,938.2869873046875,34.799625396728516,448.1732177734375,0.004000000189989805,3.7899999618530273,70.92032623291016,4440.52392578125,58.50723648071289,20.33022117614746,836.1993408203125,38.51192855834961,2140.85595703125,23.421794891357422
2014-08-19,38.211647033691406,26.319000244140625,2608.60595703125,50.00294494628906,32.0167121887207,20.317075729370117,937.5800170898438,938.2869873046875,34.71896743774414,449.8382263183594,0.0020000000949949026,3.7699999809265137,70.69068908691406,4444.75146484375,58.97058868408203,20.550167083740234,845.246337890625,38.09078598022461,2163.831787109375,23.49886703491211
2014-08-20,38.37232208251953,26.498136520385742,2596.42626953125,50.71696853637695,31.94379997253418,19.644100189208984,939.8699951171875,923.0084228515625,35.0562629699707,448.83111572265625,0.008999999612569809,3.759999990463257,70.71441650390625,4427.85009765625,58.10612106323242,20.384366989135742,845.246337890625,38.45845413208008,2152.34423828125,23.372756958007812
2014-08-21,37.342124938964844,27.315475463867188,2595.6884765625,50.38138198852539,31.9968204498291,20.001882553100586,940.77001953125,934.6919555664062,34.975616455078125,448.90118408203125,0.0020000000949949026,3.619999885559082,71.37177276611328,4398.28125,57.739585876464844,20.364057540893555,847.400390625,38.271278381347656,2167.9345703125,23.470840454101562
2014-08-22,37.663475036621094,27.263229370117188,2582.401611328125,49.774452209472656,31.904024124145508,19.5844669342041,942.9400024414062,930.1983642578125,34.96092987060547,451.21258544921875,0.004000000189989805,3.690000057220459,70.62291717529297,4448.97802734375,57.428382873535156,20.323457717895508,846.1078491210938,37.63621139526367,2153.164306640625,23.884206771850586
2014-08-25,37.25706481933594,27.57672882080078,,49.588809967041016,32.182430267333984,19.865585327148438,945.4099731445312,,35.290897369384766,,0.0020000000949949026,3.609999895095825,71.49922180175781,,57.67042922973633,20.380977630615234,,37.703060150146484,,23.968278884887695
2014-08-26,36.94517135620117,27.520742416381836,2606.022216796875,49.36032485961914,31.937164306640625,19.993362426757812,949.8699951171875,942.7808837890625,35.38621139526367,454.36444091796875,0.0020000000949949026,3.700000047683716,71.754150390625,4402.50048828125,58.209861755371094,20.594161987304688,850.416015625,37.395545959472656,2181.88427734375,23.863191604614258
2014-08-27,36.85066223144531,27.44983673095703,2606.391357421875,49.71733093261719,32.05647659301758,20.084623336791992,950.010009765625,945.4771118164062,35.68684387207031,454.78472900390625,0.004000000189989805,3.740000009536743,72.07280731201172,4398.28125,58.54182434082031,20.64830207824707,854.2932739257812,37.22842788696289,2172.03662109375,24.19948959350586
2014-08-28,37.02078628540039,27.70734977722168,2605.653076171875,48.71770095825195,31.764820098876953,20.463411331176758,950.1900024414062,940.0844116210938,35.833492279052734,453.1738586425781,0.0020000000949949026,3.809999942779541,70.94953155517578,4389.8271484375,58.74928283691406,20.783658981323242,856.0164794921875,35.891441345214844,2172.858154296875,24.10840606689453
2014-08-29,36.74669647216797,28.36794090270996,2623.0,49.00331115722656,31.7117919921875,20.00713539123535,952.3099975585938,941.8821411132812,36.00214385986328,456.6758117675781,0.004999999888241291,3.950000047683716,71.45938873291016,4436.30419921875,58.68013381958008,20.80057716369629,846.5386352539062,35.92486572265625,2181.88427734375,24.05936050415039
2014-09-01,,,2621.892333984375,,,,,946.3756713867188,,453.52398681640625,,,,4491.22900390625,,20.993453979492188,853.0007934570312,,2182.70458984375,
2014-09-02,38.27781295776367,27.85663414001465,2631.857421875,48.696285247802734,31.287546157836914,19.895221710205078,953.7000122070312,946.3756713867188,35.4082145690918,453.24383544921875,0.006000000052154064,3.9000000953674316,71.52312469482422,4516.57763671875,58.216766357421875,20.7565860748291,855.1548461914062,35.78447723388672,2199.115966796875,24.04534912109375
2014-09-03,36.992435455322266,28.18133544921875,2634.07177734375,48.87082290649414,31.625608444213867,20.48063087463379,956.6500244140625,966.1481323242188,35.65018081665039,460.8083190917969,0.0020000000949949026,3.869999885559082,71.42755126953125,4537.70751953125,58.53490447998047,20.75320053100586,860.75537109375,35.9114990234375,2215.527587890625,24.19948959350586
2014-09-04,36.359195709228516,27.83051300048828,2655.108642578125,48.59446334838867,29.756317138671875,20.609766006469727,948.4500122070312,961.6543579101562,35.33489990234375,462.4193115234375,0.004999999888241291,3.700000047683716,71.13276672363281,4533.47900390625,58.01622772216797,20.925779342651367,856.0164794921875,35.410125732421875,2238.503662109375,23.94025230407715
2014-09-05,35.77321243286133,27.893959045410156,2645.512939453125,48.54356384277344,30.445703506469727,20.730287551879883,957.22998046875,964.3506469726562,35.13692092895508,462.5595397949219,0.006000000052154064,3.690000057220459,71.09294128417969,4516.57763671875,58.14762496948242,20.861488342285156,853.0007934570312,35.4034423828125,2239.324462890625,23.52688980102539
2014-09-08,36.13236618041992,27.565523147583008,2662.859130859375,47.852684020996094,30.047988891601562,20.454805374145508,957.7100219726562,961.6543579101562,34.3010139465332,463.7501525878906,0.008999999612569809,3.680000066757202,71.0132827758789,4529.251953125,56.74372482299805,20.5738582611084,851.277587890625,34.66809844970703,2238.503662109375,23.204605102539062
2014-09-09,35.87718200683594,27.461034774780273,2653.263671875,48.012672424316406,29.92866325378418,20.66141700744629,954.47998046875,962.5528564453125,34.2056999206543,462.62957763671875,0.0020000000949949026,3.6500000953674316,70.30426025390625,4525.0244140625,56.045223236083984,20.367441177368164,857.3089599609375,34.84858703613281,2223.732666015625,23.302688598632812
2014-09-10,36.463165283203125,27.879026412963867,2668.764404296875,47.93268585205078,30.8367977142334,20.83359718322754,958.5700073242188,962.5528564453125,34.667640686035156,462.9795837402344,0.0020000000949949026,3.640000104904175,71.19650268554688,4503.90283203125,56.91661834716797,20.49602699279785,854.7241821289062,35.035770416259766,2215.527587890625,23.372756958007812
2014-09-11,36.00004959106445,27.595388412475586,2672.086181640625,47.40178680419922,30.65119743347168,20.83359718322754,959.7000122070312,953.565673828125,34.4110107421875,458.35693359375,0.0020000000949949026,3.549999952316284,71.25226593017578,4533.47900390625,56.31494140625,20.41143035888672,850.416015625,35.08256149291992,2208.962890625,23.218618392944336
2014-09-12,35.584190368652344,27.356531143188477,2679.098388671875,47.38724899291992,30.452333450317383,20.790550231933594,957.4099731445312,958.0593872070312,34.50633239746094,460.4581604003906,0.004999999888241291,3.509999990463257,72.4472427368164,4575.73046875,55.9138298034668,20.28284454345703,855.1548461914062,34.94886016845703,2212.245849609375,23.14154815673828
2014-09-15,35.03601837158203,27.535676956176758,2682.051025390625,46.98726272583008,30.41918182373047,20.394540786743164,956.5999755859375,945.4771118164062,34.447669982910156,461.0185241699219,0.0020000000949949026,3.5299999713897705,71.98518371582031,4613.7529296875,56.059059143066406,20.27607536315918,857.73974609375,35.2028923034668,2208.962890625,22.847286224365234
2014-09-16,35.896080017089844,27.483428955078125,2658.43017578125,47.61268997192383,30.644569396972656,20.084623336791992,967.77001953125,936.4895629882812,34.682308197021484,461.7189025878906,0.0020000000949949026,3.569999933242798,72.43926239013672,4643.32861328125,56.536258697509766,20.452041625976562,863.3402099609375,35.92486572265625,2202.39794921875,23.01543426513672
2014-09-17,35.404605865478516,27.34160041809082,2664.335693359375,46.50000762939453,30.644569396972656,20.084623336791992,973.219970703125,932.89453125,34.53565979003906,459.8978271484375,0.0020000000949949026,3.5299999713897705,72.35162353515625,4554.6005859375,56.19047164916992,20.44865608215332,859.8939208984375,35.303165435791016,2149.0615234375,22.91734504699707
2014-09-18,35.96223831176758,27.677494049072266,2668.39599609375,46.67454528808594,30.770505905151367,20.43758773803711,977.6400146484375,931.09716796875,34.67497253417969,463.6101379394531,0.0020000000949949026,3.5299999713897705,74.04849243164062,4567.27490234375,56.68838882446289,20.600927352905273,863.3402099609375,35.51708221435547,2143.317138671875,23.28166961669922
2014-09-19,34.62015914916992,27.886497497558594,2678.7294921875,46.04183578491211,30.797025680541992,20.291231155395508,977.3599853515625,931.09716796875,34.740966796875,464.80072021484375,0.0020000000949949026,3.450000047683716,74.21580505371094,4529.251953125,56.895877838134766,20.695680618286133,871.0947875976562,34.547767639160156,2136.752685546875,23.211612701416016
2014-09-22,33.62776565551758,27.867835998535156,2670.24072265625,44.56553268432617,30.578275680541992,20.43758773803711,970.3599853515625,931.995849609375,34.69697189331055,460.6684265136719,0.0020000000949949026,3.119999885559082,73.19609069824219,4516.57763671875,56.85436248779297,20.68552589416504,862.478515625,33.53833770751953,2134.29150390625,22.994417190551758
2014-09-23,33.39148712158203,26.54665756225586,2615.617919921875,44.70370864868164,30.306499481201172,20.110445022583008,965.969970703125,914.9197387695312,34.1983642578125,456.4658203125,0.0020000000949949026,3.1700000762939453,72.4552001953125,4436.30419921875,56.059059143066406,20.485877990722656,852.5701293945312,34.04639434814453,2112.95654296875,22.847286224365234
2014-09-24,34.13813781738281,26.744462966918945,2632.96435546875,45.23460006713867,30.167301177978516,20.084623336791992,982.2000122070312,915.8185424804688,34.48432540893555,457.3762512207031,0.004000000189989805,3.130000114440918,72.87743377685547,4436.30419921875,56.12129592895508,20.53663444519043,852.5701293945312,34.60124206542969,2120.341552734375,23.428804397583008
2014-09-25,33.2780647277832,26.494413375854492,2604.9150390625,43.61284637451172,29.206127166748047,19.82635498046875,974.0800170898438,899.6411743164062,34.22769546508789,452.8235168457031,0.004000000189989805,3.2699999809265137,71.41158294677734,4440.52392578125,54.994041442871094,20.299766540527344,848.261962890625,33.83247375488281,2094.0830078125,23.3096981048584
2014-09-26,33.95855712890625,26.856426239013672,2587.9375,43.51103210449219,29.404996871948242,19.723041534423828,978.0999755859375,894.2487182617188,34.16170883178711,455.4151611328125,0.0020000000949949026,3.2300000190734863,71.73823547363281,4503.90283203125,55.20151901245117,20.33022117614746,844.3847045898438,33.73888397216797,2103.109619140625,23.41478729248047
2014-09-29,33.107948303222656,26.85269546508789,2584.985107421875,42.91468811035156,29.524307250976562,19.671388626098633,976.5499877929688,886.159912109375,33.941734313964844,444.7686767578125,0.004000000189989805,3.109999895095825,70.98139190673828,4533.47900390625,55.215335845947266,20.44188690185547,856.8781127929688,33.0035400390625,2101.468994140625,23.512876510620117
2014-09-30,33.53325653076172,26.662351608276367,2570.22216796875,42.82014846801758,29.13322639465332,19.63695526123047,972.5900268554688,883.9131469726562,33.707096099853516,438.534912109375,0.0020000000949949026,3.0299999713897705,70.05729675292969,4520.8056640625,54.71741485595703,20.523099899291992,851.277587890625,32.87653350830078,2121.162109375,23.043460845947266
2014-10-01,32.50306701660156,26.322729110717773,2568.745849609375,42.50743865966797,28.9542293548584,19.533647537231445,964.719970703125,869.9826049804688,33.655765533447266,434.61248779296875,0.004000000189989805,2.940000057220459,68.26483917236328,4482.7744140625,54.191810607910156,20.292999267578125,843.09228515625,32.50886154174805,2089.980712890625,22.938364028930664
2014-10-02,32.068294525146484,25.856212615966797,2550.29248046875,42.7474250793457,28.609554290771484,19.223726272583008,961.4500122070312,856.0520629882812,33.457794189453125,429.98968505859375,0.0020000000949949026,3.009999990463257,68.62332153320312,4415.1748046875,53.36882781982422,19.680519104003906,835.7684936523438,32.749515533447266,2069.46630859375,22.651113510131836
2014-10-03,34.24209976196289,26.065214157104492,2565.424072265625,41.62019729614258,28.304630279541016,19.215116500854492,980.219970703125,857.4002685546875,33.5384521484375,442.8075866699219,0.0020000000949949026,2.740000009536743,69.34030151367188,4448.97802734375,52.98154830932617,19.798959732055664,849.12353515625,31.53285789489746,2085.8779296875,22.7772216796875
2014-10-06,33.013431549072266,26.11746597290039,2569.115234375,42.15108108520508,28.536630630493164,19.43895149230957,975.010009765625,874.9256591796875,33.62643814086914,444.0682373046875,0.0020000000949949026,2.740000009536743,69.11724853515625,4436.30419921875,53.01612091064453,19.734664916992188,859.0322265625,34.407386779785156,2090.801513671875,23.106515884399414
2014-10-07,32.21952819824219,25.762908935546875,2551.0302734375,41.53292465209961,28.211828231811523,18.92241668701172,957.3099975585938,857.849609375,33.17916488647461,441.8268737792969,0.0020000000949949026,2.5999999046325684,67.50800323486328,4372.92431640625,52.58736801147461,19.643301010131836,839.645751953125,33.01023483276367,2064.54345703125,23.043460845947266
2014-10-08,31.189327239990234,25.908462524414062,2565.055419921875,42.44198226928711,28.60292625427246,19.051546096801758,973.489990234375,847.9634399414062,33.56044387817383,444.3484802246094,0.0020000000949949026,2.940000057220459,68.31263732910156,4419.40234375,53.75613021850586,19.572240829467773,835.7684936523438,33.30437088012695,2080.134033203125,23.302688598632812
2014-10-09,30.225296020507812,25.061275482177734,2569.115234375,41.656551361083984,27.83399200439453,18.276744842529297,952.75,842.1217041015625,32.85654067993164,438.3247375488281,0.0020000000949949026,3.109999895095825,66.424560546875,4406.7275390625,51.75747299194336,19.325212478637695,832.3220825195312,32.722774505615234,2085.056884765625,21.964502334594727
2014-10-10,29.091136932373047,25.531522750854492,2529.624267578125,40.529327392578125,27.53569984436035,17.846298217773438,938.9600219726562,842.1217041015625,32.35060119628906,434.4724426269531,0.004000000189989805,2.7899999618530273,65.44469451904297,4334.90185546875,50.38123321533203,18.84132194519043,830.1680297851562,31.92058563232422,2058.79931640625,21.61419105529785
2014-10-13,27.011850357055664,25.915929794311523,2521.135498046875,41.51111602783203,27.32358169555664,17.622467041015625,914.97998046875,845.2672729492188,32.137962341308594,443.2276916503906,0.003000000026077032,2.809999942779541,63.899200439453125,4326.45458984375,50.14609909057617,18.800716400146484,825.8599243164062,33.17067337036133,2060.44091796875,21.572154998779297
2014-10-14,29.781082153320312,26.05401611328125,2531.839111328125,42.44198226928711,26.91922378540039,17.984039306640625,915.4500122070312,846.166015625,32.02796936035156,444.4885559082031,0.0020000000949949026,2.880000114440918,63.931053161621094,4347.57568359375,49.56517791748047,18.506317138671875,828.0140380859375,33.95280075073242,2072.74951171875,21.50909996032715
2014-10-15,29.95120620727539,25.531522750854492,2501.57470703125,42.667423248291016,26.932485580444336,17.78603744506836,897.780029296875,835.8304443359375,31.624692916870117,432.1611022949219,0.004000000189989805,2.950000047683716,62.027069091796875,4271.52197265625,49.323116302490234,17.893842697143555,808.6275024414062,33.52497482299805,2037.46533203125,20.89255142211914
